"order_item_id","created_at","order_id","product_id","product_name","is_primary_item","price_usd","cogs_usd","profit"
4025,2013-04-09,4025,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4026,2013-04-09,4026,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4027,2013-04-09,4027,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4028,2013-04-09,4028,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4029,2013-04-09,4029,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4030,2013-04-09,4030,2,The Forever Love Bear,1,59.99,22.49,37.50
4031,2013-04-09,4031,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4032,2013-04-09,4032,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4034,2013-04-09,4034,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4035,2013-04-09,4035,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4036,2013-04-09,4036,2,The Forever Love Bear,1,59.99,22.49,37.50
4038,2013-04-09,4038,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4039,2013-04-10,4039,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4040,2013-04-10,4040,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4041,2013-04-10,4041,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4042,2013-04-10,4042,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4043,2013-04-10,4043,2,The Forever Love Bear,1,59.99,22.49,37.50
4044,2013-04-10,4044,2,The Forever Love Bear,1,59.99,22.49,37.50
4046,2013-04-10,4046,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4047,2013-04-10,4047,2,The Forever Love Bear,1,59.99,22.49,37.50
4048,2013-04-10,4048,2,The Forever Love Bear,1,59.99,22.49,37.50
4049,2013-04-10,4049,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4050,2013-04-10,4050,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4051,2013-04-10,4051,2,The Forever Love Bear,1,59.99,22.49,37.50
4052,2013-04-10,4052,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4053,2013-04-10,4053,2,The Forever Love Bear,1,59.99,22.49,37.50
4054,2013-04-10,4054,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4055,2013-04-10,4055,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4056,2013-04-10,4056,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4057,2013-04-10,4057,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4058,2013-04-10,4058,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4059,2013-04-11,4059,2,The Forever Love Bear,1,59.99,22.49,37.50
4060,2013-04-11,4060,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4061,2013-04-11,4061,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4062,2013-04-11,4062,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4063,2013-04-11,4063,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4064,2013-04-11,4064,2,The Forever Love Bear,1,59.99,22.49,37.50
4066,2013-04-11,4066,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4067,2013-04-11,4067,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4068,2013-04-11,4068,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4069,2013-04-11,4069,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4070,2013-04-11,4070,2,The Forever Love Bear,1,59.99,22.49,37.50
4071,2013-04-11,4071,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4072,2013-04-11,4072,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4073,2013-04-11,4073,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4074,2013-04-12,4074,2,The Forever Love Bear,1,59.99,22.49,37.50
4075,2013-04-12,4075,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4076,2013-04-12,4076,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4077,2013-04-12,4077,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4078,2013-04-12,4078,2,The Forever Love Bear,1,59.99,22.49,37.50
4079,2013-04-12,4079,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4080,2013-04-12,4080,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4081,2013-04-12,4081,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4082,2013-04-12,4082,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4083,2013-04-12,4083,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4084,2013-04-12,4084,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4085,2013-04-12,4085,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4086,2013-04-12,4086,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4087,2013-04-12,4087,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4088,2013-04-12,4088,2,The Forever Love Bear,1,59.99,22.49,37.50
4089,2013-04-12,4089,2,The Forever Love Bear,1,59.99,22.49,37.50
4090,2013-04-12,4090,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4091,2013-04-12,4091,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4092,2013-04-12,4092,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4093,2013-04-12,4093,2,The Forever Love Bear,1,59.99,22.49,37.50
4094,2013-04-12,4094,2,The Forever Love Bear,1,59.99,22.49,37.50
4095,2013-04-12,4095,2,The Forever Love Bear,1,59.99,22.49,37.50
4096,2013-04-12,4096,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4097,2013-04-12,4097,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4098,2013-04-13,4098,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4099,2013-04-13,4099,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4100,2013-04-13,4100,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4101,2013-04-13,4101,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4102,2013-04-13,4102,2,The Forever Love Bear,1,59.99,22.49,37.50
4103,2013-04-13,4103,2,The Forever Love Bear,1,59.99,22.49,37.50
4104,2013-04-13,4104,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4105,2013-04-13,4105,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4106,2013-04-13,4106,2,The Forever Love Bear,1,59.99,22.49,37.50
4107,2013-04-13,4107,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4108,2013-04-14,4108,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4109,2013-04-14,4109,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4110,2013-04-14,4110,2,The Forever Love Bear,1,59.99,22.49,37.50
4111,2013-04-14,4111,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4113,2013-04-14,4113,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4115,2013-04-15,4115,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4116,2013-04-15,4116,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4117,2013-04-15,4117,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4118,2013-04-15,4118,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4119,2013-04-15,4119,2,The Forever Love Bear,1,59.99,22.49,37.50
4120,2013-04-15,4120,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4121,2013-04-15,4121,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4122,2013-04-15,4122,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4123,2013-04-15,4123,2,The Forever Love Bear,1,59.99,22.49,37.50
4124,2013-04-15,4124,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4125,2013-04-15,4125,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4126,2013-04-15,4126,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4127,2013-04-15,4127,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4128,2013-04-15,4128,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4129,2013-04-15,4129,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4130,2013-04-15,4130,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4131,2013-04-15,4131,2,The Forever Love Bear,1,59.99,22.49,37.50
4132,2013-04-15,4132,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4133,2013-04-15,4133,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4134,2013-04-15,4134,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4135,2013-04-16,4135,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4136,2013-04-16,4136,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4137,2013-04-16,4137,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4138,2013-04-16,4138,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4139,2013-04-16,4139,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4140,2013-04-16,4140,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4141,2013-04-16,4141,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4142,2013-04-16,4142,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4143,2013-04-16,4143,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4144,2013-04-16,4144,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4145,2013-04-16,4145,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4146,2013-04-16,4146,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4147,2013-04-16,4147,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4148,2013-04-16,4148,2,The Forever Love Bear,1,59.99,22.49,37.50
4149,2013-04-16,4149,2,The Forever Love Bear,1,59.99,22.49,37.50
4150,2013-04-16,4150,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4151,2013-04-16,4151,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4152,2013-04-16,4152,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4153,2013-04-16,4153,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4154,2013-04-16,4154,2,The Forever Love Bear,1,59.99,22.49,37.50
4155,2013-04-16,4155,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4156,2013-04-16,4156,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4157,2013-04-16,4157,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4158,2013-04-17,4158,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4159,2013-04-17,4159,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4160,2013-04-17,4160,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4161,2013-04-17,4161,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4162,2013-04-17,4162,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4163,2013-04-17,4163,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4164,2013-04-17,4164,2,The Forever Love Bear,1,59.99,22.49,37.50
4165,2013-04-17,4165,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4166,2013-04-17,4166,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4167,2013-04-17,4167,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4168,2013-04-17,4168,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4169,2013-04-17,4169,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4170,2013-04-17,4170,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4171,2013-04-17,4171,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4172,2013-04-17,4172,2,The Forever Love Bear,1,59.99,22.49,37.50
4173,2013-04-17,4173,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4174,2013-04-17,4174,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4175,2013-04-17,4175,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4176,2013-04-17,4176,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4177,2013-04-17,4177,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4178,2013-04-17,4178,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4179,2013-04-17,4179,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4180,2013-04-17,4180,2,The Forever Love Bear,1,59.99,22.49,37.50
4181,2013-04-17,4181,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4183,2013-04-18,4183,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4184,2013-04-18,4184,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4185,2013-04-18,4185,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4186,2013-04-18,4186,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4187,2013-04-18,4187,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4188,2013-04-18,4188,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4189,2013-04-18,4189,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4190,2013-04-18,4190,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4191,2013-04-18,4191,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4192,2013-04-18,4192,2,The Forever Love Bear,1,59.99,22.49,37.50
4193,2013-04-18,4193,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4194,2013-04-18,4194,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4195,2013-04-18,4195,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4196,2013-04-18,4196,2,The Forever Love Bear,1,59.99,22.49,37.50
4197,2013-04-18,4197,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4198,2013-04-18,4198,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4199,2013-04-18,4199,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4200,2013-04-18,4200,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4201,2013-04-18,4201,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4202,2013-04-18,4202,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4203,2013-04-18,4203,2,The Forever Love Bear,1,59.99,22.49,37.50
4204,2013-04-18,4204,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4205,2013-04-18,4205,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4206,2013-04-18,4206,2,The Forever Love Bear,1,59.99,22.49,37.50
4207,2013-04-19,4207,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4208,2013-04-19,4208,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4209,2013-04-19,4209,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4210,2013-04-19,4210,2,The Forever Love Bear,1,59.99,22.49,37.50
4211,2013-04-19,4211,2,The Forever Love Bear,1,59.99,22.49,37.50
4212,2013-04-19,4212,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4213,2013-04-19,4213,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4214,2013-04-19,4214,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4215,2013-04-19,4215,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4216,2013-04-19,4216,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4217,2013-04-19,4217,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4218,2013-04-19,4218,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4219,2013-04-19,4219,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4220,2013-04-19,4220,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4221,2013-04-19,4221,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4223,2013-04-19,4223,2,The Forever Love Bear,1,59.99,22.49,37.50
4224,2013-04-19,4224,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4225,2013-04-19,4225,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4226,2013-04-19,4226,2,The Forever Love Bear,1,59.99,22.49,37.50
4227,2013-04-19,4227,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4228,2013-04-20,4228,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4229,2013-04-20,4229,2,The Forever Love Bear,1,59.99,22.49,37.50
4230,2013-04-20,4230,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4231,2013-04-20,4231,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4232,2013-04-20,4232,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4233,2013-04-20,4233,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4234,2013-04-20,4234,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4235,2013-04-20,4235,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4236,2013-04-20,4236,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4237,2013-04-20,4237,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4238,2013-04-20,4238,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4239,2013-04-20,4239,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4240,2013-04-21,4240,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4241,2013-04-21,4241,2,The Forever Love Bear,1,59.99,22.49,37.50
4242,2013-04-21,4242,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4243,2013-04-21,4243,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4244,2013-04-21,4244,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4245,2013-04-22,4245,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4246,2013-04-22,4246,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4247,2013-04-22,4247,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4248,2013-04-22,4248,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4249,2013-04-22,4249,2,The Forever Love Bear,1,59.99,22.49,37.50
4250,2013-04-22,4250,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4251,2013-04-22,4251,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4252,2013-04-22,4252,2,The Forever Love Bear,1,59.99,22.49,37.50
4253,2013-04-22,4253,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4254,2013-04-22,4254,2,The Forever Love Bear,1,59.99,22.49,37.50
4255,2013-04-22,4255,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4256,2013-04-22,4256,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4258,2013-04-22,4258,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4259,2013-04-22,4259,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4260,2013-04-22,4260,2,The Forever Love Bear,1,59.99,22.49,37.50
4261,2013-04-23,4261,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4262,2013-04-23,4262,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4263,2013-04-23,4263,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4264,2013-04-23,4264,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4265,2013-04-23,4265,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4266,2013-04-23,4266,2,The Forever Love Bear,1,59.99,22.49,37.50
4267,2013-04-23,4267,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4268,2013-04-23,4268,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4269,2013-04-23,4269,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4270,2013-04-23,4270,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4271,2013-04-23,4271,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4272,2013-04-23,4272,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4273,2013-04-23,4273,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4274,2013-04-23,4274,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4275,2013-04-24,4275,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4276,2013-04-24,4276,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4277,2013-04-24,4277,2,The Forever Love Bear,1,59.99,22.49,37.50
4278,2013-04-24,4278,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4279,2013-04-24,4279,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4280,2013-04-24,4280,2,The Forever Love Bear,1,59.99,22.49,37.50
4281,2013-04-24,4281,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4282,2013-04-24,4282,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4283,2013-04-24,4283,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4284,2013-04-24,4284,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4285,2013-04-24,4285,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4286,2013-04-24,4286,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4287,2013-04-24,4287,2,The Forever Love Bear,1,59.99,22.49,37.50
4288,2013-04-24,4288,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4289,2013-04-24,4289,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4290,2013-04-24,4290,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4291,2013-04-24,4291,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4292,2013-04-24,4292,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4293,2013-04-24,4293,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4294,2013-04-24,4294,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4295,2013-04-24,4295,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4296,2013-04-24,4296,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4297,2013-04-24,4297,2,The Forever Love Bear,1,59.99,22.49,37.50
4298,2013-04-24,4298,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4299,2013-04-25,4299,2,The Forever Love Bear,1,59.99,22.49,37.50
4300,2013-04-25,4300,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4301,2013-04-25,4301,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4302,2013-04-25,4302,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4303,2013-04-25,4303,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4305,2013-04-25,4305,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4306,2013-04-25,4306,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4307,2013-04-25,4307,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4308,2013-04-25,4308,2,The Forever Love Bear,1,59.99,22.49,37.50
4309,2013-04-25,4309,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4311,2013-04-25,4311,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4312,2013-04-25,4312,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4313,2013-04-25,4313,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4314,2013-04-26,4314,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4315,2013-04-26,4315,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4316,2013-04-26,4316,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4317,2013-04-26,4317,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4318,2013-04-26,4318,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4319,2013-04-26,4319,2,The Forever Love Bear,1,59.99,22.49,37.50
4320,2013-04-26,4320,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4321,2013-04-26,4321,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4322,2013-04-26,4322,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4323,2013-04-26,4323,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4324,2013-04-26,4324,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4325,2013-04-26,4325,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4326,2013-04-26,4326,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4327,2013-04-26,4327,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4328,2013-04-26,4328,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4329,2013-04-26,4329,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4330,2013-04-26,4330,2,The Forever Love Bear,1,59.99,22.49,37.50
4331,2013-04-26,4331,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4332,2013-04-26,4332,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4333,2013-04-26,4333,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4334,2013-04-26,4334,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4335,2013-04-26,4335,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4336,2013-04-26,4336,2,The Forever Love Bear,1,59.99,22.49,37.50
4337,2013-04-26,4337,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4338,2013-04-26,4338,2,The Forever Love Bear,1,59.99,22.49,37.50
4339,2013-04-26,4339,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4340,2013-04-26,4340,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4341,2013-04-26,4341,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4342,2013-04-27,4342,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4343,2013-04-27,4343,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4345,2013-04-27,4345,2,The Forever Love Bear,1,59.99,22.49,37.50
4346,2013-04-27,4346,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4347,2013-04-27,4347,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4348,2013-04-27,4348,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4349,2013-04-27,4349,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4350,2013-04-27,4350,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4351,2013-04-27,4351,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4352,2013-04-27,4352,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4353,2013-04-27,4353,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4354,2013-04-28,4354,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4355,2013-04-28,4355,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4356,2013-04-28,4356,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4357,2013-04-28,4357,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4358,2013-04-28,4358,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4359,2013-04-28,4359,2,The Forever Love Bear,1,59.99,22.49,37.50
4360,2013-04-28,4360,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4361,2013-04-28,4361,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4362,2013-04-29,4362,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4363,2013-04-29,4363,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4364,2013-04-29,4364,2,The Forever Love Bear,1,59.99,22.49,37.50
4365,2013-04-29,4365,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
4366,2013-04-29,4366,1,The Original Mr. Fuzzy,1,49.99,19.49,30.50
